time,CE_CHOI,PE_CHOI,PE_CE_CHOI_DIFF,PCR,nifty,CE_IO_INC,PE_IO_INC
09:17:50,65925.0,387825.0,321900.0,5.882821387940842,13574.4,0.4894209354120267,4.854806455550027
09:24:20,-69900.0,1433550.0,1503450.0,-20.508583690987123,13584.0,-0.5242169088076315,15.868034801089195
09:27:20,48225.0,1565325.0,1517100.0,32.45878693623639,13571.75,0.35848888294195047,17.077561306898613
09:33:20,183825.0,1661550.0,1477725.0,9.03875968992248,13569.55,1.3528580575364846,17.939042560082918
09:54:21,1030200.0,2225250.0,1195050.0,2.160017472335469,13559.7,7.137178694461619,22.646780447592587
09:59:21,1308675.0,2350125.0,1041450.0,1.7958049171872315,13546.85,8.894836111535913,23.617507179089067
10:03:21,1439925.0,2389650.0,949725.0,1.6595656023751237,13547.6,9.700383993532741,23.919702111047716
10:20:21,2057475.0,2434200.0,376725.0,1.1831006452083257,13535.95,13.307042308177383,24.257462742342938
10:26:51,2495100.0,2642550.0,147450.0,1.0590958278225322,13545.3,15.693267103481784,25.798090440487346
10:31:22,2538450.0,2715450.0,177000.0,1.0697275896708622,13542.05,15.92250913829522,26.32244743653125
10:36:21,2839500.0,2682375.0,-157125.0,0.9446645536185948,13536.05,17.48075777653626,26.08546609582297
10:39:52,2934825.0,2688900.0,-245925.0,0.9162045437121464,13525.25,17.96219451737877,26.132338148898636
10:45:22,3174975.0,2692500.0,-482475.0,0.8480381735289254,13530.5,19.150524306278104,26.15817315399076
10:50:22,3307050.0,2776575.0,-530475.0,0.839592688347621,13539.25,19.789511478132084,26.75643054862933
10:55:22,3434175.0,2830125.0,-604050.0,0.82410622638625,13535.0,20.39508262438199,27.13245180727223
11:01:52,3530100.0,2917950.0,-612150.0,0.8265913146936348,13532.45,20.846011098857783,27.74085904968342
11:05:22,3586275.0,2936175.0,-650100.0,0.8187255578559927,13514.45,21.10771702760685,27.865841940053098
11:10:22,3945675.0,2950200.0,-995475.0,0.7477047653443327,13522.55,22.741970345394023,27.961728201993203
11:37:23,4935225.0,3380700.0,-1554525.0,0.6850143610473687,13524.05,26.91065089725344,30.785832343017933
11:43:23,5064525.0,3475125.0,-1589400.0,0.6861699764538629,13520.25,27.422354699327506,31.375908232155314
11:45:53,5127525.0,3499125.0,-1628400.0,0.6824198809367092,13515.4,27.66908955513825,31.524287654479483
11:56:53,5498700.0,3739425.0,-1759275.0,0.6800561951006602,13514.75,29.089379733927956,32.97531100984782
12:01:53,5520450.0,3763125.0,-1757325.0,0.681669972556585,13517.65,29.1708774724861,33.11509599582885
12:07:23,5734725.0,3852975.0,-1881750.0,0.6718674391535775,13516.25,29.963869208100824,33.639786530465244
12:10:53,5907075.0,3926100.0,-1980975.0,0.6646436688208631,13517.3,30.58893437211145,34.06077168325851
12:16:54,6022425.0,3953550.0,-2068875.0,0.6564714380004733,13522.8,31.001080997606362,34.217427428986866
12:22:54,6163050.0,3994500.0,-2168550.0,0.6481368802784335,13518.1,31.49696237950133,34.449748386178705
12:27:24,6285975.0,4014450.0,-2271525.0,0.6386360111199934,13520.2,31.924626905467484,34.56233695792546
12:32:24,6316950.0,4056600.0,-2260350.0,0.6421769999762543,13526.3,32.03155008423751,34.79894486263913
12:38:54,6501900.0,4158900.0,-2343000.0,0.6396437964287363,13523.7,32.66305719765045,35.366149214893426
12:41:54,6527175.0,4220475.0,-2306700.0,0.6466005584345448,13527.0,32.74844778927564,35.70282016305555
12:47:54,6472500.0,4259700.0,-2212800.0,0.6581228273464658,13528.9,32.56345723546436,35.915466238348785
12:52:24,6495375.0,4284150.0,-2211225.0,0.659569308931355,13530.5,32.640977514453915,36.047304119547654
12:57:25,6334425.0,3784200.0,-2550225.0,0.5974022898684569,13480.2,32.09172429515921,33.23890960355209
13:02:55,6522900.0,3733050.0,-2789850.0,0.5722991307547256,13493.6,32.73402009085674,32.937610842002165
13:07:55,6959175.0,3842025.0,-3117150.0,0.5520805267865803,13513.65,34.17516850208096,33.57628351762153
13:12:55,7096275.0,3939375.0,-3156900.0,0.5551327985457158,13521.65,34.61538461538461,34.13662448738196
13:18:55,6849900.0,3913575.0,-2936325.0,0.5713331581482941,13529.7,33.82002792044524,33.98904398689447
13:21:55,6925725.0,3983250.0,-2942475.0,0.5751383429171675,13522.35,34.066862438390935,34.38608758708207
13:26:55,6941175.0,3987300.0,-2953875.0,0.5744416471274676,13534.6,34.116931470490655,34.409019714444746
13:31:55,7025475.0,4039350.0,-2986125.0,0.5749575651468406,13519.95,34.38878976776287,34.702319587628864
13:37:25,6896550.0,4054650.0,-2841900.0,0.5879243969810992,13527.4,33.97210677011176,34.78803634398085
13:41:56,6778200.0,3990525.0,-2787675.0,0.5887293086660176,13533.2,33.58491547657536,34.42726902147539
13:46:56,6757875.0,4085850.0,-2672025.0,0.6046057377504023,13539.0,33.51796329224108,34.96213579771531
13:56:26,6775725.0,4099200.0,-2676525.0,0.6049832305768017,13528.8,33.576769839146074,35.03634661982846
