,strike_price,CE_OI_@09:36:51,CE_CHOI_@09:36:51,CE_IV_@09:36:51,CE_LTP_@09:36:51,PE_OI_@09:36:51,PE_CHOI_@09:36:51,PE_IV_@09:36:51,PE_LTP_@09:36:51,NIFTY@09:36:51,CE_VOL_@09:36:51,PE_VOL_@09:36:51,CE_LTP_CHG_@09:36:51,PE_LTP_CHG_@09:36:51,CE_OI_@09:43:21,CE_CHOI_@09:43:21,CE_IV_@09:43:21,CE_LTP_@09:43:21,PE_OI_@09:43:21,PE_CHOI_@09:43:21,PE_IV_@09:43:21,PE_LTP_@09:43:21,NIFTY@09:43:21,CE_VOL_@09:43:21,PE_VOL_@09:43:21,CE_LTP_CHG_@09:43:21,PE_LTP_CHG_@09:43:21,CE_OI_@09:51:21,CE_CHOI_@09:51:21,CE_IV_@09:51:21,CE_LTP_@09:51:21,PE_OI_@09:51:21,PE_CHOI_@09:51:21,PE_IV_@09:51:21,PE_LTP_@09:51:21,NIFTY@09:51:21,CE_VOL_@09:51:21,PE_VOL_@09:51:21,CE_LTP_CHG_@09:51:21,PE_LTP_CHG_@09:51:21,CE_OI_@09:56:51,CE_CHOI_@09:56:51,CE_IV_@09:56:51,CE_LTP_@09:56:51,PE_OI_@09:56:51,PE_CHOI_@09:56:51,PE_IV_@09:56:51,PE_LTP_@09:56:51,NIFTY@09:56:51,CE_VOL_@09:56:51,PE_VOL_@09:56:51,CE_LTP_CHG_@09:56:51,PE_LTP_CHG_@09:56:51,CE_OI_@10:03:51,CE_CHOI_@10:03:51,CE_IV_@10:03:51,CE_LTP_@10:03:51,PE_OI_@10:03:51,PE_CHOI_@10:03:51,PE_IV_@10:03:51,PE_LTP_@10:03:51,NIFTY@10:03:51,CE_VOL_@10:03:51,PE_VOL_@10:03:51,CE_LTP_CHG_@10:03:51,PE_LTP_CHG_@10:03:51,CE_OI_@10:11:21,CE_CHOI_@10:11:21,CE_IV_@10:11:21,CE_LTP_@10:11:21,PE_OI_@10:11:21,PE_CHOI_@10:11:21,PE_IV_@10:11:21,PE_LTP_@10:11:21,NIFTY@10:11:21,CE_VOL_@10:11:21,PE_VOL_@10:11:21,CE_LTP_CHG_@10:11:21,PE_LTP_CHG_@10:11:21,CE_OI_@10:18:51,CE_CHOI_@10:18:51,CE_IV_@10:18:51,CE_LTP_@10:18:51,PE_OI_@10:18:51,PE_CHOI_@10:18:51,PE_IV_@10:18:51,PE_LTP_@10:18:51,NIFTY@10:18:51,CE_VOL_@10:18:51,PE_VOL_@10:18:51,CE_LTP_CHG_@10:18:51,PE_LTP_CHG_@10:18:51,CE_OI_@10:26:21,CE_CHOI_@10:26:21,CE_IV_@10:26:21,CE_LTP_@10:26:21,PE_OI_@10:26:21,PE_CHOI_@10:26:21,PE_IV_@10:26:21,PE_LTP_@10:26:21,NIFTY@10:26:21,CE_VOL_@10:26:21,PE_VOL_@10:26:21,CE_LTP_CHG_@10:26:21,PE_LTP_CHG_@10:26:21,CE_OI_@10:33:21,CE_CHOI_@10:33:21,CE_IV_@10:33:21,CE_LTP_@10:33:21,PE_OI_@10:33:21,PE_CHOI_@10:33:21,PE_IV_@10:33:21,PE_LTP_@10:33:21,NIFTY@10:33:21,CE_VOL_@10:33:21,PE_VOL_@10:33:21,CE_LTP_CHG_@10:33:21,PE_LTP_CHG_@10:33:21,CE_OI_@10:39:22,CE_CHOI_@10:39:22,CE_IV_@10:39:22,CE_LTP_@10:39:22,PE_OI_@10:39:22,PE_CHOI_@10:39:22,PE_IV_@10:39:22,PE_LTP_@10:39:22,NIFTY@10:39:22,CE_VOL_@10:39:22,PE_VOL_@10:39:22,CE_LTP_CHG_@10:39:22,PE_LTP_CHG_@10:39:22,CE_OI_@10:44:22,CE_CHOI_@10:44:22,CE_IV_@10:44:22,CE_LTP_@10:44:22,PE_OI_@10:44:22,PE_CHOI_@10:44:22,PE_IV_@10:44:22,PE_LTP_@10:44:22,NIFTY@10:44:22,CE_VOL_@10:44:22,PE_VOL_@10:44:22,CE_LTP_CHG_@10:44:22,PE_LTP_CHG_@10:44:22,CE_OI_@10:52:22,CE_CHOI_@10:52:22,CE_IV_@10:52:22,CE_LTP_@10:52:22,PE_OI_@10:52:22,PE_CHOI_@10:52:22,PE_IV_@10:52:22,PE_LTP_@10:52:22,NIFTY@10:52:22,CE_VOL_@10:52:22,PE_VOL_@10:52:22,CE_LTP_CHG_@10:52:22,PE_LTP_CHG_@10:52:22,CE_OI_@10:59:22,CE_CHOI_@10:59:22,CE_IV_@10:59:22,CE_LTP_@10:59:22,PE_OI_@10:59:22,PE_CHOI_@10:59:22,PE_IV_@10:59:22,PE_LTP_@10:59:22,NIFTY@10:59:22,CE_VOL_@10:59:22,PE_VOL_@10:59:22,CE_LTP_CHG_@10:59:22,PE_LTP_CHG_@10:59:22,CE_OI_@11:09:22,CE_CHOI_@11:09:22,CE_IV_@11:09:22,CE_LTP_@11:09:22,PE_OI_@11:09:22,PE_CHOI_@11:09:22,PE_IV_@11:09:22,PE_LTP_@11:09:22,NIFTY@11:09:22,CE_VOL_@11:09:22,PE_VOL_@11:09:22,CE_LTP_CHG_@11:09:22,PE_LTP_CHG_@11:09:22,CE_OI_@11:15:22,CE_CHOI_@11:15:22,CE_IV_@11:15:22,CE_LTP_@11:15:22,PE_OI_@11:15:22,PE_CHOI_@11:15:22,PE_IV_@11:15:22,PE_LTP_@11:15:22,NIFTY@11:15:22,CE_VOL_@11:15:22,PE_VOL_@11:15:22,CE_LTP_CHG_@11:15:22,PE_LTP_CHG_@11:15:22,CE_OI_@11:20:52,CE_CHOI_@11:20:52,CE_IV_@11:20:52,CE_LTP_@11:20:52,PE_OI_@11:20:52,PE_CHOI_@11:20:52,PE_IV_@11:20:52,PE_LTP_@11:20:52,NIFTY@11:20:52,CE_VOL_@11:20:52,PE_VOL_@11:20:52,CE_LTP_CHG_@11:20:52,PE_LTP_CHG_@11:20:52,CE_OI_@11:28:53,CE_CHOI_@11:28:53,CE_IV_@11:28:53,CE_LTP_@11:28:53,PE_OI_@11:28:53,PE_CHOI_@11:28:53,PE_IV_@11:28:53,PE_LTP_@11:28:53,NIFTY@11:28:53,CE_VOL_@11:28:53,PE_VOL_@11:28:53,CE_LTP_CHG_@11:28:53,PE_LTP_CHG_@11:28:53,CE_OI_@11:39:23,CE_CHOI_@11:39:23,CE_IV_@11:39:23,CE_LTP_@11:39:23,PE_OI_@11:39:23,PE_CHOI_@11:39:23,PE_IV_@11:39:23,PE_LTP_@11:39:23,NIFTY@11:39:23,CE_VOL_@11:39:23,PE_VOL_@11:39:23,CE_LTP_CHG_@11:39:23,PE_LTP_CHG_@11:39:23,CE_OI_@11:46:53,CE_CHOI_@11:46:53,CE_IV_@11:46:53,CE_LTP_@11:46:53,PE_OI_@11:46:53,PE_CHOI_@11:46:53,PE_IV_@11:46:53,PE_LTP_@11:46:53,NIFTY@11:46:53,CE_VOL_@11:46:53,PE_VOL_@11:46:53,CE_LTP_CHG_@11:46:53,PE_LTP_CHG_@11:46:53,CE_OI_@11:53:53,CE_CHOI_@11:53:53,CE_IV_@11:53:53,CE_LTP_@11:53:53,PE_OI_@11:53:53,PE_CHOI_@11:53:53,PE_IV_@11:53:53,PE_LTP_@11:53:53,NIFTY@11:53:53,CE_VOL_@11:53:53,PE_VOL_@11:53:53,CE_LTP_CHG_@11:53:53,PE_LTP_CHG_@11:53:53,CE_OI_@12:00:54,CE_CHOI_@12:00:54,CE_IV_@12:00:54,CE_LTP_@12:00:54,PE_OI_@12:00:54,PE_CHOI_@12:00:54,PE_IV_@12:00:54,PE_LTP_@12:00:54,NIFTY@12:00:54,CE_VOL_@12:00:54,PE_VOL_@12:00:54,CE_LTP_CHG_@12:00:54,PE_LTP_CHG_@12:00:54,CE_OI_@12:09:24,CE_CHOI_@12:09:24,CE_IV_@12:09:24,CE_LTP_@12:09:24,PE_OI_@12:09:24,PE_CHOI_@12:09:24,PE_IV_@12:09:24,PE_LTP_@12:09:24,NIFTY@12:09:24,CE_VOL_@12:09:24,PE_VOL_@12:09:24,CE_LTP_CHG_@12:09:24,PE_LTP_CHG_@12:09:24,CE_OI_@12:16:24,CE_CHOI_@12:16:24,CE_IV_@12:16:24,CE_LTP_@12:16:24,PE_OI_@12:16:24,PE_CHOI_@12:16:24,PE_IV_@12:16:24,PE_LTP_@12:16:24,NIFTY@12:16:24,CE_VOL_@12:16:24,PE_VOL_@12:16:24,CE_LTP_CHG_@12:16:24,PE_LTP_CHG_@12:16:24,CE_OI_@12:22:54,CE_CHOI_@12:22:54,CE_IV_@12:22:54,CE_LTP_@12:22:54,PE_OI_@12:22:54,PE_CHOI_@12:22:54,PE_IV_@12:22:54,PE_LTP_@12:22:54,NIFTY@12:22:54,CE_VOL_@12:22:54,PE_VOL_@12:22:54,CE_LTP_CHG_@12:22:54,PE_LTP_CHG_@12:22:54,CE_OI_@12:29:54,CE_CHOI_@12:29:54,CE_IV_@12:29:54,CE_LTP_@12:29:54,PE_OI_@12:29:54,PE_CHOI_@12:29:54,PE_IV_@12:29:54,PE_LTP_@12:29:54,NIFTY@12:29:54,CE_VOL_@12:29:54,PE_VOL_@12:29:54,CE_LTP_CHG_@12:29:54,PE_LTP_CHG_@12:29:54,CE_OI_@12:36:24,CE_CHOI_@12:36:24,CE_IV_@12:36:24,CE_LTP_@12:36:24,PE_OI_@12:36:24,PE_CHOI_@12:36:24,PE_IV_@12:36:24,PE_LTP_@12:36:24,NIFTY@12:36:24,CE_VOL_@12:36:24,PE_VOL_@12:36:24,CE_LTP_CHG_@12:36:24,PE_LTP_CHG_@12:36:24,CE_OI_@12:42:24,CE_CHOI_@12:42:24,CE_IV_@12:42:24,CE_LTP_@12:42:24,PE_OI_@12:42:24,PE_CHOI_@12:42:24,PE_IV_@12:42:24,PE_LTP_@12:42:24,NIFTY@12:42:24,CE_VOL_@12:42:24,PE_VOL_@12:42:24,CE_LTP_CHG_@12:42:24,PE_LTP_CHG_@12:42:24,CE_OI_@12:51:25,CE_CHOI_@12:51:25,CE_IV_@12:51:25,CE_LTP_@12:51:25,PE_OI_@12:51:25,PE_CHOI_@12:51:25,PE_IV_@12:51:25,PE_LTP_@12:51:25,NIFTY@12:51:25,CE_VOL_@12:51:25,PE_VOL_@12:51:25,CE_LTP_CHG_@12:51:25,PE_LTP_CHG_@12:51:25,CE_OI_@12:57:25,CE_CHOI_@12:57:25,CE_IV_@12:57:25,CE_LTP_@12:57:25,PE_OI_@12:57:25,PE_CHOI_@12:57:25,PE_IV_@12:57:25,PE_LTP_@12:57:25,NIFTY@12:57:25,CE_VOL_@12:57:25,PE_VOL_@12:57:25,CE_LTP_CHG_@12:57:25,PE_LTP_CHG_@12:57:25,CE_OI_@13:03:25,CE_CHOI_@13:03:25,CE_IV_@13:03:25,CE_LTP_@13:03:25,PE_OI_@13:03:25,PE_CHOI_@13:03:25,PE_IV_@13:03:25,PE_LTP_@13:03:25,NIFTY@13:03:25,CE_VOL_@13:03:25,PE_VOL_@13:03:25,CE_LTP_CHG_@13:03:25,PE_LTP_CHG_@13:03:25,CE_OI_@13:10:55,CE_CHOI_@13:10:55,CE_IV_@13:10:55,CE_LTP_@13:10:55,PE_OI_@13:10:55,PE_CHOI_@13:10:55,PE_IV_@13:10:55,PE_LTP_@13:10:55,NIFTY@13:10:55,CE_VOL_@13:10:55,PE_VOL_@13:10:55,CE_LTP_CHG_@13:10:55,PE_LTP_CHG_@13:10:55,CE_OI_@13:18:55,CE_CHOI_@13:18:55,CE_IV_@13:18:55,CE_LTP_@13:18:55,PE_OI_@13:18:55,PE_CHOI_@13:18:55,PE_IV_@13:18:55,PE_LTP_@13:18:55,NIFTY@13:18:55,CE_VOL_@13:18:55,PE_VOL_@13:18:55,CE_LTP_CHG_@13:18:55,PE_LTP_CHG_@13:18:55,CE_OI_@13:25:25,CE_CHOI_@13:25:25,CE_IV_@13:25:25,CE_LTP_@13:25:25,PE_OI_@13:25:25,PE_CHOI_@13:25:25,PE_IV_@13:25:25,PE_LTP_@13:25:25,NIFTY@13:25:25,CE_VOL_@13:25:25,PE_VOL_@13:25:25,CE_LTP_CHG_@13:25:25,PE_LTP_CHG_@13:25:25,CE_OI_@13:32:55,CE_CHOI_@13:32:55,CE_IV_@13:32:55,CE_LTP_@13:32:55,PE_OI_@13:32:55,PE_CHOI_@13:32:55,PE_IV_@13:32:55,PE_LTP_@13:32:55,NIFTY@13:32:55,CE_VOL_@13:32:55,PE_VOL_@13:32:55,CE_LTP_CHG_@13:32:55,PE_LTP_CHG_@13:32:55,CE_OI_@13:40:56,CE_CHOI_@13:40:56,CE_IV_@13:40:56,CE_LTP_@13:40:56,PE_OI_@13:40:56,PE_CHOI_@13:40:56,PE_IV_@13:40:56,PE_LTP_@13:40:56,NIFTY@13:40:56,CE_VOL_@13:40:56,PE_VOL_@13:40:56,CE_LTP_CHG_@13:40:56,PE_LTP_CHG_@13:40:56,CE_OI_@13:47:56,CE_CHOI_@13:47:56,CE_IV_@13:47:56,CE_LTP_@13:47:56,PE_OI_@13:47:56,PE_CHOI_@13:47:56,PE_IV_@13:47:56,PE_LTP_@13:47:56,NIFTY@13:47:56,CE_VOL_@13:47:56,PE_VOL_@13:47:56,CE_LTP_CHG_@13:47:56,PE_LTP_CHG_@13:47:56,CE_OI_@13:53:26,CE_CHOI_@13:53:26,CE_IV_@13:53:26,CE_LTP_@13:53:26,PE_OI_@13:53:26,PE_CHOI_@13:53:26,PE_IV_@13:53:26,PE_LTP_@13:53:26,NIFTY@13:53:26,CE_VOL_@13:53:26,PE_VOL_@13:53:26,CE_LTP_CHG_@13:53:26,PE_LTP_CHG_@13:53:26,CE_OI_@14:00:26,CE_CHOI_@14:00:26,CE_IV_@14:00:26,CE_LTP_@14:00:26,PE_OI_@14:00:26,PE_CHOI_@14:00:26,PE_IV_@14:00:26,PE_LTP_@14:00:26,NIFTY@14:00:26,CE_VOL_@14:00:26,PE_VOL_@14:00:26,CE_LTP_CHG_@14:00:26,PE_LTP_CHG_@14:00:26,CE_OI_@14:06:56,CE_CHOI_@14:06:56,CE_IV_@14:06:56,CE_LTP_@14:06:56,PE_OI_@14:06:56,PE_CHOI_@14:06:56,PE_IV_@14:06:56,PE_LTP_@14:06:56,NIFTY@14:06:56,CE_VOL_@14:06:56,PE_VOL_@14:06:56,CE_LTP_CHG_@14:06:56,PE_LTP_CHG_@14:06:56,CE_OI_@14:14:56,CE_CHOI_@14:14:56,CE_IV_@14:14:56,CE_LTP_@14:14:56,PE_OI_@14:14:56,PE_CHOI_@14:14:56,PE_IV_@14:14:56,PE_LTP_@14:14:56,NIFTY@14:14:56,CE_VOL_@14:14:56,PE_VOL_@14:14:56,CE_LTP_CHG_@14:14:56,PE_LTP_CHG_@14:14:56,CE_OI_@14:22:26,CE_CHOI_@14:22:26,CE_IV_@14:22:26,CE_LTP_@14:22:26,PE_OI_@14:22:26,PE_CHOI_@14:22:26,PE_IV_@14:22:26,PE_LTP_@14:22:26,NIFTY@14:22:26,CE_VOL_@14:22:26,PE_VOL_@14:22:26,CE_LTP_CHG_@14:22:26,PE_LTP_CHG_@14:22:26,CE_OI_@14:29:27,CE_CHOI_@14:29:27,CE_IV_@14:29:27,CE_LTP_@14:29:27,PE_OI_@14:29:27,PE_CHOI_@14:29:27,PE_IV_@14:29:27,PE_LTP_@14:29:27,NIFTY@14:29:27,CE_VOL_@14:29:27,PE_VOL_@14:29:27,CE_LTP_CHG_@14:29:27,PE_LTP_CHG_@14:29:27,CE_OI_@14:34:27,CE_CHOI_@14:34:27,CE_IV_@14:34:27,CE_LTP_@14:34:27,PE_OI_@14:34:27,PE_CHOI_@14:34:27,PE_IV_@14:34:27,PE_LTP_@14:34:27,NIFTY@14:34:27,CE_VOL_@14:34:27,PE_VOL_@14:34:27,CE_LTP_CHG_@14:34:27,PE_LTP_CHG_@14:34:27,CE_OI_@14:41:57,CE_CHOI_@14:41:57,CE_IV_@14:41:57,CE_LTP_@14:41:57,PE_OI_@14:41:57,PE_CHOI_@14:41:57,PE_IV_@14:41:57,PE_LTP_@14:41:57,NIFTY@14:41:57,CE_VOL_@14:41:57,PE_VOL_@14:41:57,CE_LTP_CHG_@14:41:57,PE_LTP_CHG_@14:41:57,CE_OI_@14:50:57,CE_CHOI_@14:50:57,CE_IV_@14:50:57,CE_LTP_@14:50:57,PE_OI_@14:50:57,PE_CHOI_@14:50:57,PE_IV_@14:50:57,PE_LTP_@14:50:57,NIFTY@14:50:57,CE_VOL_@14:50:57,PE_VOL_@14:50:57,CE_LTP_CHG_@14:50:57,PE_LTP_CHG_@14:50:57,CE_OI_@14:55:58,CE_CHOI_@14:55:58,CE_IV_@14:55:58,CE_LTP_@14:55:58,PE_OI_@14:55:58,PE_CHOI_@14:55:58,PE_IV_@14:55:58,PE_LTP_@14:55:58,NIFTY@14:55:58,CE_VOL_@14:55:58,PE_VOL_@14:55:58,CE_LTP_CHG_@14:55:58,PE_LTP_CHG_@14:55:58,CE_OI_@15:03:27,CE_CHOI_@15:03:27,CE_IV_@15:03:27,CE_LTP_@15:03:27,PE_OI_@15:03:27,PE_CHOI_@15:03:27,PE_IV_@15:03:27,PE_LTP_@15:03:27,NIFTY@15:03:27,CE_VOL_@15:03:27,PE_VOL_@15:03:27,CE_LTP_CHG_@15:03:27,PE_LTP_CHG_@15:03:27,CE_OI_@15:10:27,CE_CHOI_@15:10:27,CE_IV_@15:10:27,CE_LTP_@15:10:27,PE_OI_@15:10:27,PE_CHOI_@15:10:27,PE_IV_@15:10:27,PE_LTP_@15:10:27,NIFTY@15:10:27,CE_VOL_@15:10:27,PE_VOL_@15:10:27,CE_LTP_CHG_@15:10:27,PE_LTP_CHG_@15:10:27,CE_OI_@15:18:57,CE_CHOI_@15:18:57,CE_IV_@15:18:57,CE_LTP_@15:18:57,PE_OI_@15:18:57,PE_CHOI_@15:18:57,PE_IV_@15:18:57,PE_LTP_@15:18:57,NIFTY@15:18:57,CE_VOL_@15:18:57,PE_VOL_@15:18:57,CE_LTP_CHG_@15:18:57,PE_LTP_CHG_@15:18:57,CE_OI_@15:24:58,CE_CHOI_@15:24:58,CE_IV_@15:24:58,CE_LTP_@15:24:58,PE_OI_@15:24:58,PE_CHOI_@15:24:58,PE_IV_@15:24:58,PE_LTP_@15:24:58,NIFTY@15:24:58,CE_VOL_@15:24:58,PE_VOL_@15:24:58,CE_LTP_CHG_@15:24:58,PE_LTP_CHG_@15:24:58,CE_OI_@15:29:58,CE_CHOI_@15:29:58,CE_IV_@15:29:58,CE_LTP_@15:29:58,PE_OI_@15:29:58,PE_CHOI_@15:29:58,PE_IV_@15:29:58,PE_LTP_@15:29:58,NIFTY@15:29:58,CE_VOL_@15:29:58,PE_VOL_@15:29:58,CE_LTP_CHG_@15:29:58,PE_LTP_CHG_@15:29:58
11000,11000,150.0,,,,252300.0,11625.0,,0.95,13007.15,,836.0,,0.3,150.0,,,,245475.0,4800.0,85.04,0.8,13012.05,,1258.0,,0.15,150.0,,,,245475.0,4800.0,85.27,0.9,13008.9,,1308.0,,0.25,150.0,,,,249000.0,8325.0,85.53,0.85,13029.15,,1314.0,,0.2,150.0,,,,250875.0,10200.0,85.36,0.9,13028.4,,1371.0,,0.25,150.0,,,,253425.0,12750.0,85.99,0.85,13029.55,,1419.0,,0.2,150.0,,,,252600.0,11925.0,85.99,0.85,13040.45,,1420.0,,0.2,150.0,,,,258900.0,18225.0,85.92,0.9,13036.65,,1758.0,,0.25,150.0,,,,253950.0,13275.0,86.43,0.9,13032.5,,1915.0,,0.25,150.0,,,,253950.0,13275.0,86.43,0.95,13053.45,,1949.0,,0.3,150.0,,,,254175.0,13500.0,87.37,0.9,13067.65,,1989.0,,0.25,150.0,,,,253350.0,12675.0,87.07,0.9,13070.05,,2002.0,,0.25,150.0,,,,262125.0,21450.0,88.48,1.0,13068.25,,2328.0,,0.35,150.0,,,,263325.0,22650.0,,0.95,13077.0,,2375.0,,0.3,150.0,,,,264450.0,23775.0,88.19,1.0,13078.1,,2441.0,,0.35,150.0,,,,268950.0,28275.0,88.31,0.95,13078.95,,2465.0,,0.3,150.0,,,,268950.0,28275.0,88.31,0.95,13075.8,,2465.0,,0.3,150.0,,,,268950.0,28275.0,88.4,1.0,13071.6,,2489.0,,0.35,150.0,,,,268950.0,28275.0,88.4,0.9,13074.6,,2510.0,,0.25,150.0,,,,268950.0,28275.0,87.52,0.95,13075.95,,2512.0,,0.3,150.0,,,,268950.0,28275.0,88.57,1.0,13088.95,,2613.0,,0.35,150.0,,,,268950.0,28275.0,88.21,0.95,13075.6,,2620.0,,0.3,150.0,,,,282675.0,42000.0,88.21,0.95,13075.45,,2651.0,,0.3,150.0,,,,282750.0,42075.0,88.34,0.95,13080.5,,2670.0,,0.3,150.0,,,,281475.0,40800.0,88.34,0.9,13054.9,,2685.0,,0.25,150.0,,,,280800.0,40125.0,88.34,0.9,13064.4,,2715.0,,0.25,150.0,,,,280800.0,40125.0,88.34,0.9,13055.55,,2715.0,,0.25,150.0,,,,279225.0,38550.0,88.34,0.85,13059.25,,2745.0,,0.2,150.0,,,,279450.0,38775.0,88.34,0.85,13077.95,,2749.0,,0.2,150.0,,,,279450.0,38775.0,88.34,0.85,13082.25,,2749.0,,0.2,150.0,,,,279450.0,38775.0,88.34,0.85,13090.85,,2752.0,,0.2,150.0,,,,279525.0,38850.0,88.34,0.9,13088.5,,2755.0,,0.25,150.0,,,,279525.0,38850.0,88.34,0.9,13083.15,,2757.0,,0.25,150.0,,,,279525.0,38850.0,88.34,0.9,13078.9,,2757.0,,0.25,150.0,,,,279375.0,38700.0,88.34,0.9,13099.45,,2762.0,,0.25,150.0,,,,291375.0,50700.0,88.34,1.0,13084.0,,2990.0,,0.35,150.0,,,,295425.0,54750.0,88.34,0.9,13091.9,,3408.0,,0.25,150.0,,,,294000.0,53325.0,88.34,0.9,13094.3,,3409.0,,0.25,150.0,,,,293400.0,52725.0,88.34,0.9,13102.8,,3432.0,,0.25,150.0,,,,288900.0,48225.0,88.34,0.9,13118.8,,3568.0,,0.25,150.0,,,,280125.0,39450.0,88.34,0.9,13110.35,,3633.0,,0.25,150.0,,,,280125.0,39450.0,88.34,0.9,13114.85,,3660.0,,0.25,150.0,,,,278250.0,37575.0,88.34,0.9,13110.9,,3660.0,,0.25,150.0,,,,278400.0,37725.0,88.34,0.9,13119.3,,3711.0,,0.25,150.0,,,,273300.0,32625.0,88.34,0.85,13119.0,,3791.0,,0.2,150.0,,,,270150.0,29475.0,88.34,0.8,13113.75,,3860.0,,0.15,150.0,,,,270225.0,29550.0,88.34,0.75,13120.8,,3896.0,,0.1,150.0,,,,262425.0,21750.0,88.34,0.8,13121.9,,4075.0,,0.15,150.0,,,,259425.0,18750.0,88.34,0.7,13093.5,,4298.0,,0.05,150.0,,,,259575.0,18900.0,88.34,0.7,13102.2,,4345.0,,0.05,150.0,,,,259575.0,18900.0,88.34,0.75,13099.0,,4418.0,,0.1
11050,11050,,,,,,,,,13007.15,,,,,,,,,,,,,13012.05,,,,,,,,,,,,,13008.9,,,,,,,,,,,,,13029.15,,,,,,,,,,,,,13028.4,,,,,,,,,,,,,13029.55,,,,,,,,,,,,,13040.45,,,,,,,,,,,,,13036.65,,,,,,,,,,,,,13032.5,,,,,,,,,,,,,13053.45,,,,,,,,,,,,,13067.65,,,,,,,,,,,,,13070.05,,,,,,,,,,,,,13068.25,,,,,,,,,,,,,13077.0,,,,,,,,,,,,,13078.1,,,,,,,,,,,,,13078.95,,,,,,,,,,,,,13075.8,,,,,,,,,,,,,13071.6,,,,,,,,,,,,,13074.6,,,,,,,,,,,,,13075.95,,,,,,,,,,,,,13088.95,,,,,,,,,,,,,13075.6,,,,,,,,,,,,,13075.45,,,,,,,,,,,,,13080.5,,,,,,,,,,,,,13054.9,,,,,,,,,,,,,13064.4,,,,,,,,,,,,,13055.55,,,,,,,,,,,,,13059.25,,,,,,,,,,,,,13077.95,,,,,,,,,,,,,13082.25,,,,,,,,,,,,,13090.85,,,,,,,,,,,,,13088.5,,,,,,,,,,,,,13083.15,,,,,,,,,,,,,13078.9,,,,,,,,,,,,,13099.45,,,,,,,,,,,,,13084.0,,,,,,,,,,,,,13091.9,,,,,,,,,,,,,13094.3,,,,,,,,,,,,,13102.8,,,,,,,,,,,,,13118.8,,,,,,,,,,,,,13110.35,,,,,,,,,,,,,13114.85,,,,,,,,,,,,,13110.9,,,,,,,,,,,,,13119.3,,,,,,,,,,,,,13119.0,,,,,,,,,,,,,13113.75,,,,,,,,,,,,,13120.8,,,,,,,,,,,,,13121.9,,,,,,,,,,,,,13093.5,,,,,,,,,,,,,13102.2,,,,,,,,,,,,,13099.0,,,,
