time,CE_CHOI,PE_CHOI,PE_CE_CHOI_DIFF,PCR,nifty,CE_IO_INC,PE_IO_INC
09:36:51,962475.0,2089725.0,1127250.0,2.1711992519286216,13007.15,5.96212635080514,16.57870466783685
09:43:21,976350.0,2430375.0,1454025.0,2.4892456598555848,13012.05,6.042882275666467,18.773862010231333
09:51:21,813675.0,2812425.0,1998750.0,3.4564475988570376,13008.9,5.0872651905204025,21.102301056268676
09:56:51,809250.0,3372075.0,2562825.0,4.166913809082484,13029.15,5.060999348026961,24.281848965506068
10:03:51,949875.0,3639675.0,2689800.0,3.831741018555073,13028.4,5.888670876070562,25.713316837191556
10:11:21,1072875.0,3820125.0,2747250.0,3.5606431317721077,13029.55,6.600865657041077,26.64842495173619
10:18:51,1064700.0,4207275.0,3142575.0,3.951606086221471,13040.45,6.553865330901871,28.577323368942274
10:26:21,999375.0,4540650.0,3541275.0,4.543489681050657,13036.65,6.176587835019051,30.158809229665646
10:33:21,1114350.0,4827150.0,3712800.0,4.331807780320366,13032.5,6.838590305936934,31.46301402006218
10:39:22,870075.0,5316150.0,4446075.0,6.109990518058788,13053.45,5.420774730152797,33.579996589035645
10:44:22,542100.0,5596275.0,5054175.0,10.323325954620918,13067.65,3.447864642214876,34.7348232698225
10:52:22,-15075.0,6648825.0,6663900.0,-441.0497512437811,13070.05,-0.09940259534736509,38.73709324326096
10:59:22,-40200.0,7250775.0,7290975.0,-180.36753731343285,13068.25,-0.26551346638728307,40.81282004736595
11:09:22,24750.0,7649925.0,7625175.0,309.08787878787876,13077.0,0.1627708531658931,42.113368648354054
11:15:22,19800.0,7829700.0,7809900.0,395.43939393939394,13078.1,0.13025908729825877,42.680643341319225
11:20:52,84975.0,8200275.0,8115300.0,96.50220653133275,13078.95,0.5566418724391035,43.8155959589483
11:28:53,73725.0,8241000.0,8167275.0,111.78026449643947,13075.8,0.4833031780994336,43.93758847098152
11:39:23,192075.0,8387325.0,8195250.0,43.66692698164779,13071.6,1.2494511391911012,44.37157038959184
11:46:53,237675.0,8450550.0,8212875.0,35.5550646891764,13074.6,1.5415073597369369,44.55701608693589
11:53:53,275250.0,8539875.0,8264625.0,31.025885558583106,13075.95,1.7808704428884068,44.81691837192552
12:00:54,21300.0,8635575.0,8614275.0,405.42605633802816,13088.95,0.14011337342680802,45.09267925887923
12:09:24,105600.0,8591250.0,8485650.0,81.3565340909091,13075.6,0.6908157808229931,44.965299585479215
12:16:24,195375.0,8658975.0,8463600.0,44.319769673704414,13075.45,1.2706449315656492,45.15968786059338
12:22:54,273375.0,8772900.0,8499525.0,32.09108367626886,13080.5,1.7689537694002544,45.48360254146998
12:29:54,181275.0,8703600.0,8522325.0,48.01323955316508,13054.9,1.1800259732651128,45.2870243902439
12:36:24,401700.0,8745375.0,8343675.0,21.770911127707244,13064.4,2.5779125454239162,45.40569377002963
12:42:24,809775.0,8784225.0,7974450.0,10.847735482078354,13055.55,5.0641163944729515,45.51559312153891
12:51:25,1234650.0,8867775.0,7633125.0,7.182420119062082,13059.25,7.521325346893833,45.75044788131822
12:57:25,1246500.0,8859825.0,7613325.0,7.107761732851985,13077.95,7.588036287432258,45.728188036371655
13:03:25,1205100.0,8970150.0,7765050.0,7.443490166791138,13082.25,7.354549906855184,46.03547289495158
13:10:55,1028475.0,9037875.0,8009400.0,8.78764675855028,13090.85,6.345027345665874,46.22238758452976
13:18:55,1010850.0,9278625.0,8267775.0,9.179032497403176,13088.5,6.243080871011224,46.87648010548771
13:25:25,1024350.0,9468825.0,8444475.0,9.24373993264021,13083.15,6.321187409460954,47.382089899532
13:32:55,1004775.0,9590175.0,8585400.0,9.544599537209823,13078.9,6.207890420099534,47.69967657821995
13:40:56,1018275.0,9708525.0,8690250.0,9.534285924725639,13099.45,6.286055577676331,48.00574079636861
13:47:56,786525.0,9783825.0,8997300.0,12.439305807189854,13084.0,4.925879302570269,48.19861593996741
13:53:26,908475.0,9969525.0,9061050.0,10.973912325600594,13091.9,5.646507118151052,48.66821172413036
14:00:26,858150.0,9991575.0,9133425.0,11.643156790770844,13094.3,5.350454288266129,48.72340658978945
14:06:56,881550.0,10174875.0,9293325.0,11.542028245703591,13102.8,5.4883429910862285,49.17768344890835
14:14:56,571650.0,10334400.0,9762750.0,18.078194699553922,13118.8,3.628988101756407,49.566537407282176
14:22:26,499950.0,10627650.0,10127700.0,21.257425742574256,13110.35,3.188329546813345,50.26604801634599
14:29:27,570525.0,10604025.0,10033500.0,18.58643354804785,13114.85,3.6221049824775253,50.21041304880517
14:34:27,510600.0,10493025.0,9982425.0,20.550381903642773,13110.9,3.2540376738027983,49.94734192760675
14:41:57,685725.0,10456275.0,9770550.0,15.248496117248168,13119.3,4.321868854938739,49.85963042568638
14:50:57,382275.0,9950250.0,9567975.0,26.029036688247988,13119.0,2.4563145162067603,48.61986572458882
14:55:58,515700.0,10212150.0,9696450.0,19.802501454333914,13113.75,3.2854719640681367,49.269079909105386
15:03:27,449100.0,10027800.0,9578700.0,22.328657314629258,13120.8,2.8733619006031756,48.81382664125649
15:10:27,249600.0,9924000.0,9674400.0,39.75961538461539,13121.9,1.6175991678696588,48.55387821900617
15:18:57,-57075.0,9370575.0,9427650.0,-164.18002628120894,13093.5,-0.3773903038958978,47.122119007478986
15:24:58,-420825.0,8678100.0,9098925.0,-20.621636072001426,13102.2,-2.85114686124859,45.214333164002966
15:29:58,-550725.0,8366925.0,8917650.0,-15.19256434699714,13099.0,-3.7643669322178135,44.311470005282786
