time,CE_CHOI,PE_CHOI,PE_CE_CHOI_DIFF,PCR,nifty,CE_IO_INC,PE_IO_INC
09:17:20,780150.0,1725675.0,945525.0,2.211978465679677,13170.35,3.7604205077037647,11.832131727535456
09:22:50,2373750.0,4814550.0,2440800.0,2.02824644549763,13163.8,10.625583315987726,27.241594418770447
09:30:50,3123825.0,6146550.0,3022725.0,1.9676358310724833,13162.05,13.528893970448278,32.3408587765926
09:37:20,3909150.0,6757875.0,2848725.0,1.7287325889259813,13155.25,16.37316311593338,34.44933819649944
09:44:50,4607025.0,7952175.0,3345150.0,1.726097644358344,13154.6,18.748149662895287,38.21112720825134
09:51:50,4596750.0,8653575.0,4056825.0,1.8825420133790178,13161.3,18.714160961936575,40.22570546030108
09:59:20,5034150.0,9311625.0,4277475.0,1.8496916063287745,13162.05,20.136318091546716,41.99987821709832
10:06:21,5262750.0,10021800.0,4759050.0,1.9042895824426394,13153.05,20.85996444560713,43.800089813391374
10:12:21,5769450.0,10176750.0,4407300.0,1.763902971687076,13153.65,22.418124275081453,44.1781189869214
10:19:51,5956200.0,10782150.0,4825950.0,1.8102397501762868,13164.85,22.97703916304046,45.60760116111226
10:26:51,6132900.0,11631900.0,5499000.0,1.8966394364819255,13178.65,23.49851144292332,47.49483225895359
10:33:51,5769000.0,12415725.0,6646725.0,2.1521450858034323,13173.55,22.41676769560757,49.123134992700216
10:40:51,5862000.0,12795900.0,6933900.0,2.1828556806550665,13162.6,22.696122842474505,49.87707014748659
10:47:52,5992800.0,12758775.0,6765975.0,2.129017320784942,13160.65,23.085635039870564,49.80443247357789
10:55:52,6351375.0,12677175.0,6325800.0,1.9959733128653245,13156.55,24.133587536085678,49.64403404585264
11:00:52,6594450.0,12611400.0,6016950.0,1.9124263585287629,13145.7,24.827893895668968,49.51399419914313
11:08:52,6878400.0,12599100.0,5720700.0,1.8316905094207956,13160.05,25.62303033012226,49.489602022148176
11:15:23,7140900.0,12986550.0,5845650.0,1.8186153005923622,13163.55,26.343282756178272,50.24680287980221
11:22:53,7329150.0,13106250.0,5777100.0,1.7882360164548412,13146.2,26.851276865839786,50.4761657178014
11:30:23,7735425.0,12615225.0,4879800.0,1.630837995326695,13148.15,27.924083875945904,49.52157476976706
11:35:23,7789575.0,12596325.0,4806750.0,1.6170747441291726,13140.95,28.06470004890874,49.4840956500218
11:43:23,7948725.0,12574350.0,4625625.0,1.5819329515110914,13154.35,28.47482126496847,49.44044870263719
11:50:53,7879050.0,12970575.0,5091525.0,1.6462105203038437,13156.4,28.295849381851486,50.216031638181846
11:58:24,7856475.0,13146225.0,5289750.0,1.6732981394327608,13150.45,28.23766945486011,50.552293387476354
