time,CE_CHOI,PE_CHOI,PE_CE_CHOI_DIFF,PCR,nifty,CE_IO_INC,PE_IO_INC
13:59:26,4829925.0,7729725.0,2899800.0,1.600381993509216,13209.35,40.2949586719977,54.56677696889477
14:05:27,4909500.0,7709400.0,2799900.0,1.5703024747937673,13208.2,40.68871208354053,54.501495196284274
14:10:57,4929900.0,7763175.0,2833275.0,1.5747124688127547,13207.45,40.78882049245433,54.67380797692808
14:14:57,4965375.0,7841925.0,2876550.0,1.5793218034891625,13196.25,40.962103634957465,54.92380667223474
14:20:27,4963800.0,7837500.0,2873700.0,1.5789314637978968,13201.7,40.95443182099453,54.90983227542141
14:25:27,5061975.0,7888650.0,2826675.0,1.5584134651000845,13210.0,41.428860803005286,55.070839921672935
14:29:57,5019150.0,7927650.0,2908500.0,1.579480589342817,13224.8,41.22285052543396,55.19283185563457
14:35:27,5055975.0,7973925.0,2917950.0,1.5771290403928027,13219.85,41.400084749405835,55.336723381442866
14:40:58,5101200.0,8006700.0,2905500.0,1.569571865443425,13230.65,41.6162901686287,55.43807901624361
14:46:28,4951725.0,8057400.0,3105675.0,1.6271905245141844,13236.9,40.89554827400383,55.59396410755314
14:49:58,4935150.0,8063400.0,3128250.0,1.6338713109024041,13240.7,40.81452903449902,55.612339906064435
14:55:58,4821750.0,8163825.0,3342075.0,1.6931249027842588,13240.8,40.254210756997054,55.91766283269034
15:00:58,4714725.0,8172075.0,3457350.0,1.7333089416667993,13246.4,39.71557273996576,55.942558773546644
15:05:28,4692000.0,8215950.0,3523950.0,1.7510549872122763,13251.3,39.599949360678565,56.07448888706886
15:10:29,4524375.0,8157675.0,3633300.0,1.8030501450476586,13249.55,38.73318565604032,55.89908572779459
