,strike_price,CE_OI_@09:21:50,CE_CHOI_@09:21:50,CE_IV_@09:21:50,CE_LTP_@09:21:50,PE_OI_@09:21:50,PE_CHOI_@09:21:50,PE_IV_@09:21:50,PE_LTP_@09:21:50,NIFTY@09:21:50,CE_VOL_@09:21:50,PE_VOL_@09:21:50,CE_LTP_CHG_@09:21:50,PE_LTP_CHG_@09:21:50,CE_OI_@09:29:20,CE_CHOI_@09:29:20,CE_IV_@09:29:20,CE_LTP_@09:29:20,PE_OI_@09:29:20,PE_CHOI_@09:29:20,PE_IV_@09:29:20,PE_LTP_@09:29:20,NIFTY@09:29:20,CE_VOL_@09:29:20,PE_VOL_@09:29:20,CE_LTP_CHG_@09:29:20,PE_LTP_CHG_@09:29:20,CE_OI_@09:36:50,CE_CHOI_@09:36:50,CE_IV_@09:36:50,CE_LTP_@09:36:50,PE_OI_@09:36:50,PE_CHOI_@09:36:50,PE_IV_@09:36:50,PE_LTP_@09:36:50,NIFTY@09:36:50,CE_VOL_@09:36:50,PE_VOL_@09:36:50,CE_LTP_CHG_@09:36:50,PE_LTP_CHG_@09:36:50,CE_OI_@09:44:20,CE_CHOI_@09:44:20,CE_IV_@09:44:20,CE_LTP_@09:44:20,PE_OI_@09:44:20,PE_CHOI_@09:44:20,PE_IV_@09:44:20,PE_LTP_@09:44:20,NIFTY@09:44:20,CE_VOL_@09:44:20,PE_VOL_@09:44:20,CE_LTP_CHG_@09:44:20,PE_LTP_CHG_@09:44:20,CE_OI_@09:48:50,CE_CHOI_@09:48:50,CE_IV_@09:48:50,CE_LTP_@09:48:50,PE_OI_@09:48:50,PE_CHOI_@09:48:50,PE_IV_@09:48:50,PE_LTP_@09:48:50,NIFTY@09:48:50,CE_VOL_@09:48:50,PE_VOL_@09:48:50,CE_LTP_CHG_@09:48:50,PE_LTP_CHG_@09:48:50,CE_OI_@10:05:21,CE_CHOI_@10:05:21,CE_IV_@10:05:21,CE_LTP_@10:05:21,PE_OI_@10:05:21,PE_CHOI_@10:05:21,PE_IV_@10:05:21,PE_LTP_@10:05:21,NIFTY@10:05:21,CE_VOL_@10:05:21,PE_VOL_@10:05:21,CE_LTP_CHG_@10:05:21,PE_LTP_CHG_@10:05:21,CE_OI_@10:13:51,CE_CHOI_@10:13:51,CE_IV_@10:13:51,CE_LTP_@10:13:51,PE_OI_@10:13:51,PE_CHOI_@10:13:51,PE_IV_@10:13:51,PE_LTP_@10:13:51,NIFTY@10:13:51,CE_VOL_@10:13:51,PE_VOL_@10:13:51,CE_LTP_CHG_@10:13:51,PE_LTP_CHG_@10:13:51,CE_OI_@10:20:51,CE_CHOI_@10:20:51,CE_IV_@10:20:51,CE_LTP_@10:20:51,PE_OI_@10:20:51,PE_CHOI_@10:20:51,PE_IV_@10:20:51,PE_LTP_@10:20:51,NIFTY@10:20:51,CE_VOL_@10:20:51,PE_VOL_@10:20:51,CE_LTP_CHG_@10:20:51,PE_LTP_CHG_@10:20:51,CE_OI_@10:27:51,CE_CHOI_@10:27:51,CE_IV_@10:27:51,CE_LTP_@10:27:51,PE_OI_@10:27:51,PE_CHOI_@10:27:51,PE_IV_@10:27:51,PE_LTP_@10:27:51,NIFTY@10:27:51,CE_VOL_@10:27:51,PE_VOL_@10:27:51,CE_LTP_CHG_@10:27:51,PE_LTP_CHG_@10:27:51,CE_OI_@10:35:22,CE_CHOI_@10:35:22,CE_IV_@10:35:22,CE_LTP_@10:35:22,PE_OI_@10:35:22,PE_CHOI_@10:35:22,PE_IV_@10:35:22,PE_LTP_@10:35:22,NIFTY@10:35:22,CE_VOL_@10:35:22,PE_VOL_@10:35:22,CE_LTP_CHG_@10:35:22,PE_LTP_CHG_@10:35:22,CE_OI_@10:42:52,CE_CHOI_@10:42:52,CE_IV_@10:42:52,CE_LTP_@10:42:52,PE_OI_@10:42:52,PE_CHOI_@10:42:52,PE_IV_@10:42:52,PE_LTP_@10:42:52,NIFTY@10:42:52,CE_VOL_@10:42:52,PE_VOL_@10:42:52,CE_LTP_CHG_@10:42:52,PE_LTP_CHG_@10:42:52,CE_OI_@10:52:52,CE_CHOI_@10:52:52,CE_IV_@10:52:52,CE_LTP_@10:52:52,PE_OI_@10:52:52,PE_CHOI_@10:52:52,PE_IV_@10:52:52,PE_LTP_@10:52:52,NIFTY@10:52:52,CE_VOL_@10:52:52,PE_VOL_@10:52:52,CE_LTP_CHG_@10:52:52,PE_LTP_CHG_@10:52:52,CE_OI_@11:00:52,CE_CHOI_@11:00:52,CE_IV_@11:00:52,CE_LTP_@11:00:52,PE_OI_@11:00:52,PE_CHOI_@11:00:52,PE_IV_@11:00:52,PE_LTP_@11:00:52,NIFTY@11:00:52,CE_VOL_@11:00:52,PE_VOL_@11:00:52,CE_LTP_CHG_@11:00:52,PE_LTP_CHG_@11:00:52,CE_OI_@11:08:22,CE_CHOI_@11:08:22,CE_IV_@11:08:22,CE_LTP_@11:08:22,PE_OI_@11:08:22,PE_CHOI_@11:08:22,PE_IV_@11:08:22,PE_LTP_@11:08:22,NIFTY@11:08:22,CE_VOL_@11:08:22,PE_VOL_@11:08:22,CE_LTP_CHG_@11:08:22,PE_LTP_CHG_@11:08:22,CE_OI_@11:13:53,CE_CHOI_@11:13:53,CE_IV_@11:13:53,CE_LTP_@11:13:53,PE_OI_@11:13:53,PE_CHOI_@11:13:53,PE_IV_@11:13:53,PE_LTP_@11:13:53,NIFTY@11:13:53,CE_VOL_@11:13:53,PE_VOL_@11:13:53,CE_LTP_CHG_@11:13:53,PE_LTP_CHG_@11:13:53,CE_OI_@11:21:23,CE_CHOI_@11:21:23,CE_IV_@11:21:23,CE_LTP_@11:21:23,PE_OI_@11:21:23,PE_CHOI_@11:21:23,PE_IV_@11:21:23,PE_LTP_@11:21:23,NIFTY@11:21:23,CE_VOL_@11:21:23,PE_VOL_@11:21:23,CE_LTP_CHG_@11:21:23,PE_LTP_CHG_@11:21:23,CE_OI_@11:32:23,CE_CHOI_@11:32:23,CE_IV_@11:32:23,CE_LTP_@11:32:23,PE_OI_@11:32:23,PE_CHOI_@11:32:23,PE_IV_@11:32:23,PE_LTP_@11:32:23,NIFTY@11:32:23,CE_VOL_@11:32:23,PE_VOL_@11:32:23,CE_LTP_CHG_@11:32:23,PE_LTP_CHG_@11:32:23,CE_OI_@11:39:23,CE_CHOI_@11:39:23,CE_IV_@11:39:23,CE_LTP_@11:39:23,PE_OI_@11:39:23,PE_CHOI_@11:39:23,PE_IV_@11:39:23,PE_LTP_@11:39:23,NIFTY@11:39:23,CE_VOL_@11:39:23,PE_VOL_@11:39:23,CE_LTP_CHG_@11:39:23,PE_LTP_CHG_@11:39:23,CE_OI_@11:46:53,CE_CHOI_@11:46:53,CE_IV_@11:46:53,CE_LTP_@11:46:53,PE_OI_@11:46:53,PE_CHOI_@11:46:53,PE_IV_@11:46:53,PE_LTP_@11:46:53,NIFTY@11:46:53,CE_VOL_@11:46:53,PE_VOL_@11:46:53,CE_LTP_CHG_@11:46:53,PE_LTP_CHG_@11:46:53,CE_OI_@11:52:53,CE_CHOI_@11:52:53,CE_IV_@11:52:53,CE_LTP_@11:52:53,PE_OI_@11:52:53,PE_CHOI_@11:52:53,PE_IV_@11:52:53,PE_LTP_@11:52:53,NIFTY@11:52:53,CE_VOL_@11:52:53,PE_VOL_@11:52:53,CE_LTP_CHG_@11:52:53,PE_LTP_CHG_@11:52:53,CE_OI_@11:59:24,CE_CHOI_@11:59:24,CE_IV_@11:59:24,CE_LTP_@11:59:24,PE_OI_@11:59:24,PE_CHOI_@11:59:24,PE_IV_@11:59:24,PE_LTP_@11:59:24,NIFTY@11:59:24,CE_VOL_@11:59:24,PE_VOL_@11:59:24,CE_LTP_CHG_@11:59:24,PE_LTP_CHG_@11:59:24,CE_OI_@12:06:24,CE_CHOI_@12:06:24,CE_IV_@12:06:24,CE_LTP_@12:06:24,PE_OI_@12:06:24,PE_CHOI_@12:06:24,PE_IV_@12:06:24,PE_LTP_@12:06:24,NIFTY@12:06:24,CE_VOL_@12:06:24,PE_VOL_@12:06:24,CE_LTP_CHG_@12:06:24,PE_LTP_CHG_@12:06:24,CE_OI_@12:30:54,CE_CHOI_@12:30:54,CE_IV_@12:30:54,CE_LTP_@12:30:54,PE_OI_@12:30:54,PE_CHOI_@12:30:54,PE_IV_@12:30:54,PE_LTP_@12:30:54,NIFTY@12:30:54,CE_VOL_@12:30:54,PE_VOL_@12:30:54,CE_LTP_CHG_@12:30:54,PE_LTP_CHG_@12:30:54,CE_OI_@12:40:54,CE_CHOI_@12:40:54,CE_IV_@12:40:54,CE_LTP_@12:40:54,PE_OI_@12:40:54,PE_CHOI_@12:40:54,PE_IV_@12:40:54,PE_LTP_@12:40:54,NIFTY@12:40:54,CE_VOL_@12:40:54,PE_VOL_@12:40:54,CE_LTP_CHG_@12:40:54,PE_LTP_CHG_@12:40:54,CE_OI_@12:48:25,CE_CHOI_@12:48:25,CE_IV_@12:48:25,CE_LTP_@12:48:25,PE_OI_@12:48:25,PE_CHOI_@12:48:25,PE_IV_@12:48:25,PE_LTP_@12:48:25,NIFTY@12:48:25,CE_VOL_@12:48:25,PE_VOL_@12:48:25,CE_LTP_CHG_@12:48:25,PE_LTP_CHG_@12:48:25,CE_OI_@12:54:55,CE_CHOI_@12:54:55,CE_IV_@12:54:55,CE_LTP_@12:54:55,PE_OI_@12:54:55,PE_CHOI_@12:54:55,PE_IV_@12:54:55,PE_LTP_@12:54:55,NIFTY@12:54:55,CE_VOL_@12:54:55,PE_VOL_@12:54:55,CE_LTP_CHG_@12:54:55,PE_LTP_CHG_@12:54:55,CE_OI_@13:02:25,CE_CHOI_@13:02:25,CE_IV_@13:02:25,CE_LTP_@13:02:25,PE_OI_@13:02:25,PE_CHOI_@13:02:25,PE_IV_@13:02:25,PE_LTP_@13:02:25,NIFTY@13:02:25,CE_VOL_@13:02:25,PE_VOL_@13:02:25,CE_LTP_CHG_@13:02:25,PE_LTP_CHG_@13:02:25,CE_OI_@13:09:25,CE_CHOI_@13:09:25,CE_IV_@13:09:25,CE_LTP_@13:09:25,PE_OI_@13:09:25,PE_CHOI_@13:09:25,PE_IV_@13:09:25,PE_LTP_@13:09:25,NIFTY@13:09:25,CE_VOL_@13:09:25,PE_VOL_@13:09:25,CE_LTP_CHG_@13:09:25,PE_LTP_CHG_@13:09:25,CE_OI_@13:16:55,CE_CHOI_@13:16:55,CE_IV_@13:16:55,CE_LTP_@13:16:55,PE_OI_@13:16:55,PE_CHOI_@13:16:55,PE_IV_@13:16:55,PE_LTP_@13:16:55,NIFTY@13:16:55,CE_VOL_@13:16:55,PE_VOL_@13:16:55,CE_LTP_CHG_@13:16:55,PE_LTP_CHG_@13:16:55,CE_OI_@13:23:25,CE_CHOI_@13:23:25,CE_IV_@13:23:25,CE_LTP_@13:23:25,PE_OI_@13:23:25,PE_CHOI_@13:23:25,PE_IV_@13:23:25,PE_LTP_@13:23:25,NIFTY@13:23:25,CE_VOL_@13:23:25,PE_VOL_@13:23:25,CE_LTP_CHG_@13:23:25,PE_LTP_CHG_@13:23:25,CE_OI_@13:29:56,CE_CHOI_@13:29:56,CE_IV_@13:29:56,CE_LTP_@13:29:56,PE_OI_@13:29:56,PE_CHOI_@13:29:56,PE_IV_@13:29:56,PE_LTP_@13:29:56,NIFTY@13:29:56,CE_VOL_@13:29:56,PE_VOL_@13:29:56,CE_LTP_CHG_@13:29:56,PE_LTP_CHG_@13:29:56,CE_OI_@13:37:26,CE_CHOI_@13:37:26,CE_IV_@13:37:26,CE_LTP_@13:37:26,PE_OI_@13:37:26,PE_CHOI_@13:37:26,PE_IV_@13:37:26,PE_LTP_@13:37:26,NIFTY@13:37:26,CE_VOL_@13:37:26,PE_VOL_@13:37:26,CE_LTP_CHG_@13:37:26,PE_LTP_CHG_@13:37:26,CE_OI_@13:44:26,CE_CHOI_@13:44:26,CE_IV_@13:44:26,CE_LTP_@13:44:26,PE_OI_@13:44:26,PE_CHOI_@13:44:26,PE_IV_@13:44:26,PE_LTP_@13:44:26,NIFTY@13:44:26,CE_VOL_@13:44:26,PE_VOL_@13:44:26,CE_LTP_CHG_@13:44:26,PE_LTP_CHG_@13:44:26,CE_OI_@13:52:26,CE_CHOI_@13:52:26,CE_IV_@13:52:26,CE_LTP_@13:52:26,PE_OI_@13:52:26,PE_CHOI_@13:52:26,PE_IV_@13:52:26,PE_LTP_@13:52:26,NIFTY@13:52:26,CE_VOL_@13:52:26,PE_VOL_@13:52:26,CE_LTP_CHG_@13:52:26,PE_LTP_CHG_@13:52:26,CE_OI_@13:58:56,CE_CHOI_@13:58:56,CE_IV_@13:58:56,CE_LTP_@13:58:56,PE_OI_@13:58:56,PE_CHOI_@13:58:56,PE_IV_@13:58:56,PE_LTP_@13:58:56,NIFTY@13:58:56,CE_VOL_@13:58:56,PE_VOL_@13:58:56,CE_LTP_CHG_@13:58:56,PE_LTP_CHG_@13:58:56,CE_OI_@14:04:26,CE_CHOI_@14:04:26,CE_IV_@14:04:26,CE_LTP_@14:04:26,PE_OI_@14:04:26,PE_CHOI_@14:04:26,PE_IV_@14:04:26,PE_LTP_@14:04:26,NIFTY@14:04:26,CE_VOL_@14:04:26,PE_VOL_@14:04:26,CE_LTP_CHG_@14:04:26,PE_LTP_CHG_@14:04:26,CE_OI_@14:12:57,CE_CHOI_@14:12:57,CE_IV_@14:12:57,CE_LTP_@14:12:57,PE_OI_@14:12:57,PE_CHOI_@14:12:57,PE_IV_@14:12:57,PE_LTP_@14:12:57,NIFTY@14:12:57,CE_VOL_@14:12:57,PE_VOL_@14:12:57,CE_LTP_CHG_@14:12:57,PE_LTP_CHG_@14:12:57,CE_OI_@14:19:57,CE_CHOI_@14:19:57,CE_IV_@14:19:57,CE_LTP_@14:19:57,PE_OI_@14:19:57,PE_CHOI_@14:19:57,PE_IV_@14:19:57,PE_LTP_@14:19:57,NIFTY@14:19:57,CE_VOL_@14:19:57,PE_VOL_@14:19:57,CE_LTP_CHG_@14:19:57,PE_LTP_CHG_@14:19:57,CE_OI_@14:27:27,CE_CHOI_@14:27:27,CE_IV_@14:27:27,CE_LTP_@14:27:27,PE_OI_@14:27:27,PE_CHOI_@14:27:27,PE_IV_@14:27:27,PE_LTP_@14:27:27,NIFTY@14:27:27,CE_VOL_@14:27:27,PE_VOL_@14:27:27,CE_LTP_CHG_@14:27:27,PE_LTP_CHG_@14:27:27,CE_OI_@14:32:57,CE_CHOI_@14:32:57,CE_IV_@14:32:57,CE_LTP_@14:32:57,PE_OI_@14:32:57,PE_CHOI_@14:32:57,PE_IV_@14:32:57,PE_LTP_@14:32:57,NIFTY@14:32:57,CE_VOL_@14:32:57,PE_VOL_@14:32:57,CE_LTP_CHG_@14:32:57,PE_LTP_CHG_@14:32:57,CE_OI_@14:41:57,CE_CHOI_@14:41:57,CE_IV_@14:41:57,CE_LTP_@14:41:57,PE_OI_@14:41:57,PE_CHOI_@14:41:57,PE_IV_@14:41:57,PE_LTP_@14:41:57,NIFTY@14:41:57,CE_VOL_@14:41:57,PE_VOL_@14:41:57,CE_LTP_CHG_@14:41:57,PE_LTP_CHG_@14:41:57,CE_OI_@14:47:58,CE_CHOI_@14:47:58,CE_IV_@14:47:58,CE_LTP_@14:47:58,PE_OI_@14:47:58,PE_CHOI_@14:47:58,PE_IV_@14:47:58,PE_LTP_@14:47:58,NIFTY@14:47:58,CE_VOL_@14:47:58,PE_VOL_@14:47:58,CE_LTP_CHG_@14:47:58,PE_LTP_CHG_@14:47:58,CE_OI_@14:55:28,CE_CHOI_@14:55:28,CE_IV_@14:55:28,CE_LTP_@14:55:28,PE_OI_@14:55:28,PE_CHOI_@14:55:28,PE_IV_@14:55:28,PE_LTP_@14:55:28,NIFTY@14:55:28,CE_VOL_@14:55:28,PE_VOL_@14:55:28,CE_LTP_CHG_@14:55:28,PE_LTP_CHG_@14:55:28,CE_OI_@15:06:28,CE_CHOI_@15:06:28,CE_IV_@15:06:28,CE_LTP_@15:06:28,PE_OI_@15:06:28,PE_CHOI_@15:06:28,PE_IV_@15:06:28,PE_LTP_@15:06:28,NIFTY@15:06:28,CE_VOL_@15:06:28,PE_VOL_@15:06:28,CE_LTP_CHG_@15:06:28,PE_LTP_CHG_@15:06:28,CE_OI_@15:16:28,CE_CHOI_@15:16:28,CE_IV_@15:16:28,CE_LTP_@15:16:28,PE_OI_@15:16:28,PE_CHOI_@15:16:28,PE_IV_@15:16:28,PE_LTP_@15:16:28,NIFTY@15:16:28,CE_VOL_@15:16:28,PE_VOL_@15:16:28,CE_LTP_CHG_@15:16:28,PE_LTP_CHG_@15:16:28,CE_OI_@15:22:29,CE_CHOI_@15:22:29,CE_IV_@15:22:29,CE_LTP_@15:22:29,PE_OI_@15:22:29,PE_CHOI_@15:22:29,PE_IV_@15:22:29,PE_LTP_@15:22:29,NIFTY@15:22:29,CE_VOL_@15:22:29,PE_VOL_@15:22:29,CE_LTP_CHG_@15:22:29,PE_LTP_CHG_@15:22:29,CE_OI_@15:28:59,CE_CHOI_@15:28:59,CE_IV_@15:28:59,CE_LTP_@15:28:59,PE_OI_@15:28:59,PE_CHOI_@15:28:59,PE_IV_@15:28:59,PE_LTP_@15:28:59,NIFTY@15:28:59,CE_VOL_@15:28:59,PE_VOL_@15:28:59,CE_LTP_CHG_@15:28:59,PE_LTP_CHG_@15:28:59,CE_OI_@15:30:29,CE_CHOI_@15:30:29,CE_IV_@15:30:29,CE_LTP_@15:30:29,PE_OI_@15:30:29,PE_CHOI_@15:30:29,PE_IV_@15:30:29,PE_LTP_@15:30:29,NIFTY@15:30:29,CE_VOL_@15:30:29,PE_VOL_@15:30:29,CE_LTP_CHG_@15:30:29,PE_LTP_CHG_@15:30:29
11000,11000,150.0,,,,262050.0,2100.0,126.09,0.9,13124.25,,134.0,,0.15,150.0,,,,260100.0,150.0,123.71,0.8,13104.9,,201.0,,0.05,150.0,,,,259725.0,-225.0,121.73,0.75,13099.75,,228.0,,,150.0,,,,260250.0,300.0,123.98,0.8,13111.2,,255.0,,0.05,150.0,,,,260250.0,300.0,123.47,0.8,13100.35,,276.0,,0.05,150.0,,,,263100.0,3150.0,122.03,0.8,13072.15,,381.0,,0.05,150.0,,,,263400.0,3450.0,122.62,0.85,13081.75,,472.0,,0.1,150.0,,,,264075.0,4125.0,122.72,0.85,13076.45,,546.0,,0.1,150.0,,,,266325.0,6375.0,122.72,0.85,13074.9,,547.0,,0.1,150.0,,,,268800.0,8850.0,123.13,0.75,13082.2,,657.0,,,150.0,,,,267600.0,7650.0,122.13,0.75,13085.45,,673.0,,,150.0,,,,267525.0,7575.0,121.48,0.8,13097.95,,682.0,,0.05,150.0,,,,267525.0,7575.0,123.24,0.8,13100.0,,682.0,,0.05,150.0,,,,270900.0,10950.0,123.24,0.75,13092.95,,755.0,,,150.0,,,,270000.0,10050.0,122.34,0.7,13086.1,,762.0,,-0.05,150.0,,,,270000.0,10050.0,120.32,0.75,13084.95,,788.0,,,150.0,,,,265875.0,5925.0,119.43,0.65,13058.6,,923.0,,-0.1,150.0,,,,261150.0,1200.0,119.43,0.65,13064.45,,1026.0,,-0.1,150.0,,,,261150.0,1200.0,119.24,0.65,13060.4,,1026.0,,-0.1,150.0,,,,259800.0,-150.0,119.5,0.7,13070.75,,1046.0,,-0.05,150.0,,,,258750.0,-1200.0,119.5,0.65,13073.05,,1134.0,,-0.1,150.0,,,,259650.0,-300.0,119.65,0.65,13079.25,,1134.0,,-0.1,150.0,,,,260925.0,975.0,121.18,0.7,13100.55,,1217.0,,-0.05,150.0,,,,256575.0,-3375.0,120.64,0.65,13097.3,,1428.0,,-0.1,150.0,,,,255000.0,-4950.0,120.64,0.6,13082.75,,1449.0,,-0.15,150.0,,,,255000.0,-4950.0,119.47,0.55,13085.95,,1451.0,,-0.2,150.0,,,,250425.0,-9525.0,119.47,0.6,13040.4,,1627.0,,-0.15,150.0,,,,250425.0,-9525.0,119.47,0.65,13050.8,,1711.0,,-0.1,150.0,,,,265425.0,5475.0,119.47,0.55,13034.85,,2049.0,,-0.2,150.0,,,,260175.0,225.0,119.47,0.55,13039.7,,2341.0,,-0.2,150.0,,,,257100.0,-2850.0,119.47,0.55,13037.5,,2447.0,,-0.2,150.0,,,,260325.0,375.0,119.47,0.5,13005.8,,3276.0,,-0.25,150.0,,,,260100.0,150.0,119.47,0.5,13005.85,,3459.0,,-0.25,150.0,,,,262350.0,2400.0,119.47,0.6,13015.55,,3654.0,,-0.15,150.0,,,,267150.0,7200.0,119.47,0.45,13016.15,,3939.0,,-0.3,150.0,,,,267150.0,7200.0,119.47,0.45,13018.0,,3991.0,,-0.3,150.0,,,1995.15,267975.0,8025.0,119.47,0.4,13002.55,1.0,4229.0,-27.6,-0.35,150.0,,,1995.15,263025.0,3075.0,119.47,0.4,13002.55,1.0,4277.0,-27.6,-0.35,150.0,,,1995.15,254775.0,-5175.0,119.47,0.4,13025.5,1.0,4388.0,-27.6,-0.35,150.0,,,1995.15,250575.0,-9375.0,119.47,0.4,13049.75,1.0,4491.0,-27.6,-0.35,150.0,,,1995.15,246375.0,-13575.0,119.47,0.35,13044.05,1.0,4550.0,-27.6,-0.4,150.0,,,1995.15,242025.0,-17925.0,119.47,0.3,13072.7,1.0,4740.0,-27.6,-0.45,150.0,,,1995.15,239100.0,-20850.0,119.47,0.35,13086.8,1.0,4870.0,-27.6,-0.4,150.0,,,1995.15,233775.0,-26175.0,119.47,0.3,13113.6,1.0,5054.0,-27.6,-0.45,150.0,,,1995.15,233775.0,-26175.0,119.47,0.25,13115.8,1.0,5172.0,-27.6,-0.5,150.0,,,1995.15,230100.0,-29850.0,119.47,0.3,13108.1,1.0,5202.0,-27.6,-0.45,150.0,,,1995.15,228675.0,-31275.0,119.47,0.3,13100.85,1.0,5317.0,-27.6,-0.45,150.0,,,1995.15,228675.0,-31275.0,119.47,0.3,13104.45,1.0,5390.0,-27.6,-0.45
11050,11050,,,,,,,,,13124.25,,,,,,,,,,,,,13104.9,,,,,,,,,,,,,13099.75,,,,,,,,,,,,,13111.2,,,,,,,,,,,,,13100.35,,,,,,,,,,,,,13072.15,,,,,,,,,,,,,13081.75,,,,,,,,,,,,,13076.45,,,,,,,,,,,,,13074.9,,,,,,,,,,,,,13082.2,,,,,,,,,,,,,13085.45,,,,,,,,,,,,,13097.95,,,,,,,,,,,,,13100.0,,,,,,,,,,,,,13092.95,,,,,,,,,,,,,13086.1,,,,,,,,,,,,,13084.95,,,,,,,,,,,,,13058.6,,,,,,,,,,,,,13064.45,,,,,,,,,,,,,13060.4,,,,,,,,,,,,,13070.75,,,,,,,,,,,,,13073.05,,,,,,,,,,,,,13079.25,,,,,,,,,,,,,13100.55,,,,,,,,,,,,,13097.3,,,,,,,,,,,,,13082.75,,,,,,,,,,,,,13085.95,,,,,,,,,,,,,13040.4,,,,,,,,,,,,,13050.8,,,,,,,,,,,,,13034.85,,,,,,,,,,,,,13039.7,,,,,,,,,,,,,13037.5,,,,,,,,,,,,,13005.8,,,,,,,,,,,,,13005.85,,,,,,,,,,,,,13015.55,,,,,,,,,,,,,13016.15,,,,,,,,,,,,,13018.0,,,,,,,,,,,,,13002.55,,,,,,,,,,,,,13002.55,,,,,,,,,,,,,13025.5,,,,,,,,,,,,,13049.75,,,,,,,,,,,,,13044.05,,,,,,,,,,,,,13072.7,,,,,,,,,,,,,13086.8,,,,,,,,,,,,,13113.6,,,,,,,,,,,,,13115.8,,,,,,,,,,,,,13108.1,,,,,,,,,,,,,13100.85,,,,,,,,,,,,,13104.45,,,,
11100,11100,,,,,7650.0,,120.91,0.95,13124.25,,3.0,,0.15,,,,,7650.0,,120.02,0.95,13104.9,,3.0,,0.15,,,,,7650.0,,119.67,0.95,13099.75,,4.0,,0.15,,,,,7650.0,,120.29,0.95,13111.2,,6.0,,0.15,,,,,7650.0,,119.77,0.95,13100.35,,6.0,,0.15,,,,,7650.0,,119.12,0.95,13072.15,,6.0,,0.15,,,,,7650.0,,118.9,0.85,13081.75,,21.0,,0.05,,,,,7650.0,,117.58,0.9,13076.45,,51.0,,0.1,,,,,7650.0,,117.58,0.9,13074.9,,51.0,,0.1,,,,,10875.0,3225.0,119.3,0.8,13082.2,,117.0,,,,,,,11400.0,3750.0,117.12,0.8,13085.45,,119.0,,,,,,,11400.0,3750.0,117.31,0.8,13097.95,,119.0,,,,,,,11550.0,3900.0,117.43,0.8,13100.0,,119.0,,,,,,,11550.0,3900.0,117.43,0.8,13092.95,,119.0,,,,,,,11550.0,3900.0,117.33,0.8,13086.1,,119.0,,,,,,,11550.0,3900.0,117.03,0.8,13084.95,,119.0,,,,,,,11550.0,3900.0,112.83,0.45,13058.6,,166.0,,-0.35,,,,,11550.0,3900.0,112.83,0.45,13064.45,,166.0,,-0.35,,,,,11550.0,3900.0,109.58,0.45,13060.4,,166.0,,-0.35,,,,,11550.0,3900.0,109.83,0.45,13070.75,,166.0,,-0.35,,,,,11550.0,3900.0,109.83,0.45,13073.05,,166.0,,-0.35,,,,,11550.0,3900.0,109.98,0.45,13079.25,,166.0,,-0.35,,,,,11550.0,3900.0,115.43,0.7,13100.55,,188.0,,-0.1,,,,,11550.0,3900.0,114.04,0.6,13097.3,,203.0,,-0.2,,,,,11100.0,3450.0,114.04,0.6,13082.75,,224.0,,-0.2,,,,,11550.0,3900.0,113.81,0.6,13085.95,,230.0,,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.6,13040.4,1.0,231.0,1147.75,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.6,13050.8,1.0,231.0,1147.75,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.6,13034.85,1.0,231.0,1147.75,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.6,13039.7,1.0,232.0,1147.75,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.6,13037.5,1.0,232.0,1147.75,-0.2,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.5,13005.8,1.0,238.0,1147.75,-0.3,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.5,13005.85,1.0,238.0,1147.75,-0.3,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.7,13015.55,1.0,253.0,1147.75,-0.1,75.0,75.0,,1949.1,11550.0,3900.0,113.81,0.7,13016.15,1.0,275.0,1147.75,-0.1,75.0,75.0,,1949.1,11625.0,3975.0,113.81,0.7,13018.0,1.0,275.0,1147.75,-0.1,75.0,75.0,,1949.1,11625.0,3975.0,113.81,0.15,13002.55,1.0,309.0,1147.75,-0.65,75.0,75.0,,1949.1,10200.0,2550.0,113.81,0.3,13002.55,1.0,314.0,1147.75,-0.5,75.0,75.0,,1949.1,10200.0,2550.0,113.81,0.5,13025.5,1.0,315.0,1147.75,-0.3,75.0,75.0,,1949.1,10125.0,2475.0,113.81,0.6,13049.75,1.0,349.0,1147.75,-0.2,75.0,75.0,,1949.1,9900.0,2250.0,113.81,0.4,13044.05,1.0,353.0,1147.75,-0.4,75.0,75.0,,1949.1,9600.0,1950.0,113.81,0.35,13072.7,1.0,395.0,1147.75,-0.45,75.0,75.0,,1949.1,7275.0,-375.0,113.81,0.35,13086.8,1.0,396.0,1147.75,-0.45,75.0,75.0,,1949.1,7800.0,150.0,113.81,0.25,13113.6,1.0,417.0,1147.75,-0.55,75.0,75.0,,1949.1,7800.0,150.0,113.81,0.25,13115.8,1.0,417.0,1147.75,-0.55,75.0,75.0,,1949.1,7800.0,150.0,113.81,0.25,13108.1,1.0,417.0,1147.75,-0.55,75.0,75.0,,1949.1,7650.0,,113.81,0.25,13100.85,1.0,421.0,1147.75,-0.55,75.0,75.0,,1949.1,7650.0,,113.81,0.25,13104.45,1.0,431.0,1147.75,-0.55
