time,CE_CHOI,PE_CHOI,PE_CE_CHOI_DIFF,PCR,nifty,CE_IO_INC,PE_IO_INC
09:19:49,265500.0,319125.0,53625.0,1.2019774011299436,13384.05,1.6010275521464623,2.3339751079223507
09:25:19,1292925.0,2384025.0,1091100.0,1.8439004582632403,13390.15,7.341774308261678,15.148280348267004
09:31:20,1396575.0,3220500.0,1823925.0,2.305998603726975,13384.8,7.883940403659781,19.43056762235737
09:49:20,1925625.0,5239725.0,3314100.0,2.7210516066212267,13418.2,10.55528833306611,28.180223060323094
09:55:20,2026500.0,5656500.0,3630000.0,2.7912657290895635,13423.0,11.0471486745057,29.754765812397427
09:58:50,2113275.0,5827875.0,3714600.0,2.7577456790999753,13430.95,11.465950477120593,30.382355126154902
10:04:50,2068500.0,6289575.0,4221075.0,3.040645395213923,13429.3,11.250346729322695,32.01864741345409
10:09:20,2167725.0,6676425.0,4508700.0,3.0799224993945264,13423.3,11.726734585407614,33.331585982753644
10:15:21,2229000.0,6935400.0,4706400.0,3.1114401076716014,13422.55,12.018375335641034,34.18254942260206
10:18:51,2187375.0,7083675.0,4896300.0,3.2384364820846905,13427.4,11.82046990066185,34.6600562933714
10:24:21,2243925.0,7523100.0,5279175.0,3.3526521608342525,13432.4,12.089119832556863,36.035349906595776
10:29:51,2343150.0,7785975.0,5442825.0,3.322866653863389,13429.65,12.556569269723886,36.83075231050326
10:32:51,2440275.0,7853475.0,5413200.0,3.218274579709254,13423.05,13.009336078846884,37.03181086768164
10:39:21,2403825.0,7912575.0,5508750.0,3.291660166609466,13415.5,12.839968111401776,37.206800844991946
10:44:51,2534100.0,7832175.0,5298075.0,3.0907126790576536,13408.6,13.442289024332025,36.96850407638036
10:49:21,2599425.0,7828275.0,5228850.0,3.011541013878069,13412.8,13.741193448758459,36.95689890202493
10:54:21,2729175.0,7886325.0,5157150.0,2.8896369782077,13407.35,14.32880369511374,37.12919707771457
10:59:22,2846175.0,7878075.0,5031900.0,2.7679517246831273,13398.7,14.85184938771197,37.10476769118276
11:04:52,2868450.0,7586325.0,4717875.0,2.6447471631020236,13380.95,14.950706372598841,36.22847892035544
11:08:52,2751150.0,7041075.0,4289925.0,2.5593206477291313,13372.05,14.427531956735496,34.52357749886921
11:14:22,2858025.0,6375975.0,3517950.0,2.2309024588658253,13370.9,14.904468563606141,32.316347670727765
11:19:22,3413025.0,5755275.0,2342250.0,1.686268046674138,13374.85,17.298108904304858,30.11786223110103
11:24:52,3672450.0,5714100.0,2041650.0,1.555936772454356,13351.05,18.37138976640879,29.966960352422905
11:28:52,3959475.0,5293050.0,1333575.0,1.3368060159490842,13335.15,19.526854834831948,28.385607297708205
11:33:52,4524300.0,4436550.0,-87750.0,0.980604734434056,13338.45,21.707713788090338,24.937817761776685
11:39:22,4929300.0,4280475.0,-648825.0,0.8683738056113444,13345.7,23.200090366123998,24.273471557682083
11:45:22,5136750.0,4235400.0,-901350.0,0.8245291283399037,13352.4,23.94269693558649,24.079411915198445
11:48:52,5241075.0,4238175.0,-1002900.0,0.808646126987307,13357.9,24.31074729778152,24.091387741355128
11:54:23,5253150.0,4328625.0,-924525.0,0.8240055966420148,13365.95,24.353117068252146,24.479676969211127
11:59:23,5171250.0,4304775.0,-866475.0,0.8324437998549674,13352.45,24.064805701561507,24.377678393197677
12:03:53,5225625.0,4242750.0,-982875.0,0.8119124506637962,13357.3,24.25646577984494,24.11112342406083
12:09:23,5280300.0,4192200.0,-1088100.0,0.7939321629452872,13345.0,24.44821024266248,23.892488929163747
12:14:53,5410725.0,4172175.0,-1238550.0,0.771093522587084,13345.95,24.901712396146504,23.805529760656622
12:17:53,5661150.0,4072650.0,-1588500.0,0.7194033014493522,13333.4,25.757379286811123,23.370374514749045
12:23:23,5799975.0,3943800.0,-1856175.0,0.6799684481398627,13355.65,26.223376658607467,22.799562947675124
12:29:53,5896950.0,3953175.0,-1943775.0,0.6703762114313332,13369.95,26.545439813095474,22.84138134260122
12:35:23,5651025.0,4052550.0,-1598475.0,0.7171353869430767,13382.15,25.72316200945667,23.281886886757494
12:38:23,5711850.0,4114575.0,-1597275.0,0.7203576774600173,13368.45,25.92824605244343,23.55428851116082
12:43:53,5773350.0,4201650.0,-1571700.0,0.7277663748083868,13377.8,26.134457775695473,23.93345694096739
12:49:23,5873325.0,4420350.0,-1452975.0,0.7526145752193178,13378.35,26.467238296736166,24.86940377231107
12:55:23,5834175.0,4519425.0,-1314750.0,0.7746468009615756,13385.55,26.33727996966383,25.28586594827767
12:59:24,5753175.0,4509300.0,-1243875.0,0.7837932967448409,13391.3,26.06693693356939,25.243517398898298
13:25:54,5680950.0,4984050.0,-696900.0,0.8773268555435271,13386.35,25.824202049680544,27.17888313579217
13:29:54,5648625.0,5050650.0,-597975.0,0.8941379539268406,13385.75,25.715046622712823,27.442398754655777
13:35:24,5623500.0,5094750.0,-528750.0,0.9059749266471059,13394.65,25.629982088409424,27.615841809563303
13:41:24,5391825.0,5195700.0,-196125.0,0.9636254885868885,13392.85,24.836332606690412,28.009768404709533
13:54:25,5092875.0,5307225.0,214350.0,1.0420882114719092,13392.0,23.786837984678062,28.440005626670416
13:59:25,4971225.0,5279475.0,308250.0,1.062006849418403,13409.2,23.35133573600234,28.33343395922639
14:04:55,4608675.0,5147550.0,538875.0,1.1169262315090562,13403.25,22.023389255851793,27.822413918909056
14:09:25,4605375.0,5174475.0,569100.0,1.1235729989414542,13397.0,22.011090679026285,27.92730069420551
14:14:55,4506975.0,5169450.0,662475.0,1.1469888339740069,13397.65,21.642578540018224,27.907748868320255
14:19:55,4308300.0,5138625.0,830325.0,1.192726829607966,13408.85,20.887815804401264,27.787579035312916
